year,event,driver,team,compound,stint_number,stint_length,start_lap,end_lap,avg_lap_time,best_lap_time,lap_time_std,avg_track_temp,avg_air_temp,lap_times,lap_numbers,sector1_times,sector2_times,sector3_times
2024,Bahrain Grand Prix,ZHO,Kick Sauber,HARD,2.0,19,10.0,28.0,98.9621052631579,96.365,4.998865014455636,30,25,"[119.328, 96.365, 96.995, 97.436, 97.482, 97.5, 97.659, 98.475, 97.552, 97.652, 97.749, 97.947, 97.852, 97.788, 97.894, 97.883, 97.995, 98.053, 100.675]","[10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[53.287, 30.815, 31.006, 30.982, 31.086, 31.03, 31.166, 31.431, 30.919, 30.887, 31.239, 31.22, 31.171, 31.092, 31.14, 31.246, 31.266, 31.367, 31.279]","[42.225, 41.738, 42.207, 42.435, 42.431, 42.429, 42.398, 42.856, 42.585, 42.658, 42.477, 42.705, 42.584, 42.647, 42.602, 42.532, 42.658, 42.594, 42.58]","[23.816, 23.812, 23.782, 24.019, 23.965, 24.041, 24.095, 24.188, 24.048, 24.107, 24.033, 24.022, 24.097, 24.049, 24.152, 24.105, 24.071, 24.092, 26.816]"
2024,Bahrain Grand Prix,ZHO,Kick Sauber,HARD,3.0,28,29.0,56.0,97.57828571428571,95.458,3.861227235892205,30,25,"[117.076, 95.458, 96.297, 96.048, 97.971, 96.518, 96.546, 96.931, 96.805, 96.857, 96.637, 96.683, 96.695, 96.652, 96.771, 97.417, 96.68, 96.741, 96.561, 96.654, 96.72, 96.792, 97.042, 97.394, 97.141, 98.389, 97.383, 97.333]","[29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[52.137, 30.674, 30.846, 30.646, 31.535, 30.678, 30.612, 31.09, 30.874, 30.915, 30.904, 30.839, 30.827, 31.038, 30.877, 31.361, 30.867, 30.966, 30.934, 30.98, 30.9, 31.035, 31.065, 31.205, 31.11, 31.253, 31.123, 31.22]","[41.43, 41.19, 41.644, 41.735, 42.387, 41.938, 41.954, 41.967, 42.13, 42.149, 42.006, 42.094, 42.096, 41.86, 42.071, 42.115, 41.919, 41.922, 41.792, 41.82, 41.995, 41.87, 42.026, 42.19, 42.136, 43.116, 42.185, 42.156]","[23.509, 23.594, 23.807, 23.667, 24.049, 23.902, 23.98, 23.874, 23.801, 23.793, 23.727, 23.75, 23.772, 23.754, 23.823, 23.941, 23.894, 23.853, 23.835, 23.854, 23.825, 23.887, 23.951, 23.999, 23.895, 24.02, 24.075, 23.957]"
2024,Bahrain Grand Prix,MAG,Haas F1 Team,SOFT,1.0,11,1.0,11.0,99.56245454545454,98.399,1.7817874375826306,30,25,"[104.349, 98.911, 98.399, 98.497, 98.576, 98.529, 100.058, 99.172, 98.861, 98.747, 101.088]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0]","[nan, 31.591, 30.969, 30.993, 31.066, 30.952, 32.132, 31.557, 31.383, 31.307, 31.311]","[44.375, 43.075, 43.118, 42.992, 43.108, 43.041, 43.112, 43.072, 42.932, 42.925, 42.714]","[24.212, 24.245, 24.312, 24.512, 24.402, 24.536, 24.814, 24.543, 24.546, 24.515, 27.063]"
2024,Bahrain Grand Prix,MAG,Haas F1 Team,HARD,2.0,21,12.0,32.0,99.12776190476191,96.89,4.7546616588855395,30,25,"[119.682, 96.89, 97.59, 98.332, 97.749, 98.282, 97.583, 97.792, 98.062, 98.01, 98.147, 98.293, 98.156, 98.29, 98.093, 98.226, 97.936, 97.965, 98.04, 98.0, 100.565]","[12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0]","[53.306, 30.905, 30.826, 31.154, 30.774, 30.953, 30.69, 30.82, 31.168, 31.041, 31.214, 31.284, 31.155, 31.368, 31.173, 31.201, 31.209, 31.197, 31.138, 31.181, 31.273]","[42.365, 41.951, 42.424, 42.886, 42.696, 42.957, 42.526, 42.677, 42.636, 42.738, 42.628, 42.627, 42.693, 42.696, 42.528, 42.67, 42.495, 42.504, 42.655, 42.628, 42.416]","[24.011, 24.034, 24.34, 24.292, 24.279, 24.372, 24.367, 24.295, 24.258, 24.231, 24.305, 24.382, 24.308, 24.226, 24.392, 24.355, 24.232, 24.264, 24.247, 24.191, 26.876]"
2024,Bahrain Grand Prix,MAG,Haas F1 Team,HARD,3.0,24,33.0,56.0,97.34116666666667,95.57,4.159475391949313,30,25,"[116.655, 95.57, 95.698, 95.851, 95.741, 96.042, 95.876, 96.071, 96.34, 96.31, 96.232, 96.249, 96.349, 96.446, 96.454, 96.679, 96.842, 97.035, 96.929, 96.93, 97.958, 96.89, 97.457, 97.584]","[33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[51.473, 30.532, 30.538, 30.227, 30.546, 30.724, 30.654, 30.623, 30.645, 30.72, 30.709, 30.647, 30.692, 30.713, 30.753, 30.865, 30.909, 30.969, 30.98, 30.91, 30.951, 30.682, 31.014, 31.04]","[41.575, 41.409, 41.44, 41.898, 41.491, 41.576, 41.474, 41.738, 41.845, 41.743, 41.74, 41.679, 41.776, 41.779, 41.74, 41.817, 41.991, 42.041, 42.05, 41.964, 43.013, 42.093, 42.356, 42.465]","[23.607, 23.629, 23.72, 23.726, 23.704, 23.742, 23.748, 23.71, 23.85, 23.847, 23.783, 23.923, 23.881, 23.954, 23.961, 23.997, 23.942, 24.025, 23.899, 24.056, 23.994, 24.115, 24.087, 24.079]"
2024,Bahrain Grand Prix,RIC,RB,SOFT,1.0,13,1.0,13.0,99.76007692307692,98.61,2.003420968474446,30,25,"[105.668, 99.509, 98.76, 98.61, 98.704, 98.689, 99.193, 99.529, 99.338, 98.782, 99.033, 98.893, 102.173]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0]","[nan, 31.662, 30.965, 30.922, 30.98, 31.046, 31.372, 31.254, 31.173, 31.211, 31.472, 31.451, 31.46]","[43.159, 43.353, 43.32, 43.207, 43.2, 43.099, 43.289, 43.578, 43.519, 43.104, 43.08, 42.949, 42.967]","[24.451, 24.494, 24.475, 24.481, 24.524, 24.544, 24.532, 24.697, 24.646, 24.467, 24.481, 24.493, 27.746]"
2024,Bahrain Grand Prix,RIC,RB,HARD,2.0,22,14.0,35.0,98.94754545454545,97.07,4.620027321371212,30,25,"[119.408, 97.07, 97.176, 97.29, 97.7, 98.35, 97.865, 97.392, 97.75, 97.772, 97.766, 97.973, 98.029, 98.152, 98.045, 97.96, 97.978, 98.154, 98.025, 98.15, 98.246, 100.595]","[14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0]","[52.992, 31.083, 30.966, 30.789, 30.949, 31.051, 31.036, 30.941, 31.102, 31.019, 30.983, 31.017, 30.982, 31.268, 31.076, 31.066, 31.075, 31.167, 31.075, 31.113, 31.246, 31.087]","[42.487, 42.053, 42.237, 42.42, 42.517, 42.983, 42.538, 42.318, 42.461, 42.572, 42.559, 42.663, 42.682, 42.576, 42.66, 42.637, 42.576, 42.688, 42.662, 42.69, 42.766, 42.747]","[23.929, 23.934, 23.973, 24.081, 24.234, 24.316, 24.291, 24.133, 24.187, 24.181, 24.224, 24.293, 24.365, 24.308, 24.309, 24.257, 24.327, 24.299, 24.288, 24.347, 24.234, 26.761]"
2024,Bahrain Grand Prix,RIC,RB,SOFT,3.0,21,36.0,56.0,97.14157142857144,95.163,4.616088209419624,30,25,"[116.995, 95.163, 95.46, 95.475, 95.578, 95.644, 95.338, 95.56, 95.49, 95.57, 95.507, 95.831, 96.236, 96.442, 96.609, 97.103, 97.529, 96.745, 96.661, 97.375, 97.662]","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[51.904, 30.422, 30.496, 30.559, 30.49, 30.564, 30.484, 30.537, 30.541, 30.497, 30.443, 30.566, 30.638, 30.63, 30.398, 30.775, 30.569, 30.797, 30.374, 30.713, 30.726]","[41.57, 41.226, 41.41, 41.392, 41.513, 41.478, 41.238, 41.389, 41.29, 41.402, 41.378, 41.534, 41.744, 41.795, 42.122, 42.193, 41.854, 41.954, 42.197, 42.581, 42.755]","[23.521, 23.515, 23.554, 23.524, 23.575, 23.602, 23.616, 23.634, 23.659, 23.671, 23.686, 23.731, 23.854, 24.017, 24.089, 24.135, 25.106, 23.994, 24.09, 24.081, 24.181]"
2024,Bahrain Grand Prix,TSU,RB,SOFT,1.0,14,1.0,14.0,99.10757142857142,98.31,1.447860422208509,30,25,"[103.485, 98.689, 98.431, 98.31, 98.321, 98.361, 98.364, 98.513, 98.554, 98.912, 98.799, 98.769, 98.86, 101.138]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0]","[nan, 31.675, 30.989, 31.025, 31.023, 31.132, 31.121, 31.298, 31.329, 31.476, 31.342, 31.398, 31.511, 31.394]","[43.842, 42.717, 43.073, 42.992, 42.98, 42.949, 42.887, 42.871, 42.861, 43.062, 43.015, 43.001, 42.985, 42.967]","[24.345, 24.297, 24.369, 24.293, 24.318, 24.28, 24.356, 24.344, 24.364, 24.374, 24.442, 24.37, 24.364, 26.777]"
2024,Bahrain Grand Prix,TSU,RB,HARD,2.0,20,15.0,34.0,98.95420000000001,97.359,4.912184577793852,30,25,"[119.588, 97.516, 97.482, 97.359, 97.396, 97.766, 97.777, 97.837, 97.671, 97.634, 97.851, 98.058, 98.083, 98.164, 97.777, 97.477, 97.468, 97.847, 97.498, 100.835]","[15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0]","[52.618, 30.895, 30.908, 30.973, 31.096, 31.229, 31.144, 31.173, 31.096, 31.145, 31.05, 31.252, 31.195, 31.266, 31.161, 31.158, 31.151, 31.448, 31.221, 31.415]","[42.949, 42.677, 42.625, 42.336, 42.262, 42.359, 42.57, 42.531, 42.405, 42.276, 42.613, 42.54, 42.468, 42.608, 42.542, 42.314, 42.349, 42.329, 42.222, 42.711]","[24.021, 23.944, 23.949, 24.05, 24.038, 24.178, 24.063, 24.133, 24.17, 24.213, 24.188, 24.266, 24.42, 24.29, 24.074, 24.005, 23.968, 24.07, 24.055, 26.709]"
2024,Bahrain Grand Prix,TSU,RB,HARD,3.0,22,35.0,56.0,97.61972727272727,95.833,4.483493314707886,30,25,"[117.417, 97.706, 95.833, 97.046, 96.125, 96.263, 96.179, 95.981, 95.956, 96.144, 95.964, 96.187, 96.396, 96.554, 96.695, 96.827, 97.067, 99.042, 96.838, 96.672, 97.269, 97.473]","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[52.138, 31.984, 30.48, 30.732, 30.733, 30.886, 30.801, 30.697, 30.713, 30.776, 30.648, 30.807, 30.794, 30.848, 30.67, 30.762, 30.949, 31.511, 30.739, 30.741, 30.81, 30.742]","[41.771, 41.954, 41.686, 42.39, 41.684, 41.751, 41.719, 41.532, 41.533, 41.594, 41.47, 41.593, 41.765, 41.679, 42.043, 42.171, 42.066, 43.537, 42.138, 41.883, 42.254, 42.53]","[23.508, 23.768, 23.667, 23.924, 23.708, 23.626, 23.659, 23.752, 23.71, 23.774, 23.846, 23.787, 23.837, 24.027, 23.982, 23.894, 24.052, 23.994, 23.961, 24.048, 24.205, 24.201]"
2024,Bahrain Grand Prix,ALB,Williams,SOFT,1.0,15,1.0,15.0,99.24680000000002,98.422,1.4398545164604077,30,25,"[103.888, 98.826, 98.507, 98.422, 98.509, 98.575, 98.971, 98.66, 98.652, 98.952, 98.835, 98.934, 98.823, 98.977, 101.171]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0]","[nan, 31.419, 31.002, 31.023, 31.049, 31.034, 31.498, 31.493, 31.458, 31.624, 31.49, 31.51, 31.569, 31.598, 31.51]","[44.007, 43.106, 43.081, 43.007, 43.027, 43.141, 43.186, 42.899, 42.976, 42.955, 42.923, 43.065, 42.884, 42.931, 42.741]","[24.378, 24.301, 24.424, 24.392, 24.433, 24.4, 24.287, 24.268, 24.218, 24.373, 24.422, 24.359, 24.37, 24.448, 26.92]"
2024,Bahrain Grand Prix,ALB,Williams,HARD,2.0,21,16.0,36.0,99.08761904761906,97.392,4.675706507857292,30,25,"[119.341, 97.392, 97.59, 97.763, 97.701, 97.918, 98.031, 97.869, 98.204, 98.226, 98.1, 98.296, 98.048, 97.879, 97.968, 98.135, 98.183, 98.346, 97.75, 97.767, 100.333]","[16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[52.731, 30.812, 31.214, 31.357, 31.328, 31.227, 31.199, 31.296, 31.035, 31.095, 31.041, 31.029, 31.108, 31.127, 31.045, 31.093, 31.143, 31.537, 31.413, 31.295, 31.337]","[42.591, 42.564, 42.369, 42.448, 42.379, 42.44, 42.733, 42.361, 42.857, 42.952, 42.821, 43.069, 42.692, 42.585, 42.634, 42.811, 42.707, 42.677, 42.368, 42.496, 42.433]","[24.019, 24.016, 24.007, 23.958, 23.994, 24.251, 24.099, 24.212, 24.312, 24.179, 24.238, 24.198, 24.248, 24.167, 24.289, 24.231, 24.333, 24.132, 23.969, 23.976, 26.563]"
2024,Bahrain Grand Prix,ALB,Williams,HARD,3.0,20,37.0,56.0,97.35430000000001,95.723,4.8074424002351765,30,25,"[117.632, 96.129, 95.856, 95.723, 95.885, 95.799, 95.766, 95.783, 95.758, 96.008, 96.026, 96.135, 97.102, 97.616, 97.493, 96.218, 96.308, 96.334, 96.593, 96.922]","[37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[52.093, 30.735, 30.737, 30.707, 30.746, 30.759, 30.76, 30.683, 30.607, 30.685, 30.827, 30.823, 30.816, 31.683, 30.773, 30.895, 30.817, 30.799, 30.861, 30.875]","[41.867, 41.742, 41.65, 41.503, 41.557, 41.498, 41.472, 41.497, 41.495, 41.635, 41.57, 41.628, 42.435, 42.121, 42.878, 41.58, 41.683, 41.741, 41.91, 42.085]","[23.672, 23.652, 23.469, 23.513, 23.582, 23.542, 23.534, 23.603, 23.656, 23.688, 23.629, 23.684, 23.851, 23.812, 23.842, 23.743, 23.808, 23.794, 23.822, 23.962]"
2024,Bahrain Grand Prix,HUL,Haas F1 Team,HARD,2.0,19,2.0,20.0,99.71515789473683,97.317,7.589360119880975,30,25,"[130.911, 97.317, 97.349, 97.663, 97.896, 97.682, 97.82, 97.883, 98.37, 97.638, 97.706, 97.801, 97.879, 98.11, 97.796, 97.891, 98.216, 97.862, 100.798]","[2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[64.092, 30.97, 30.901, 30.928, 31.013, 30.976, 31.038, 31.041, 31.372, 31.0, 30.977, 31.025, 30.998, 31.168, 31.184, 31.181, 31.05, 31.07, 31.287]","[42.838, 42.434, 42.469, 42.706, 42.852, 42.75, 42.737, 42.691, 42.839, 42.573, 42.629, 42.677, 42.63, 42.609, 42.535, 42.572, 42.946, 42.542, 42.578]","[23.981, 23.913, 23.979, 24.029, 24.031, 23.956, 24.045, 24.151, 24.159, 24.065, 24.1, 24.099, 24.251, 24.333, 24.077, 24.138, 24.22, 24.25, 26.933]"
2024,Bahrain Grand Prix,HUL,Haas F1 Team,HARD,3.0,21,21.0,41.0,98.15328571428574,96.548,4.798805352823315,30,25,"[118.699, 96.858, 96.725, 96.626, 96.652, 96.548, 96.647, 97.254, 96.837, 96.691, 96.578, 96.935, 96.784, 96.692, 96.959, 96.795, 96.723, 100.083, 97.476, 97.088, 99.569]","[21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]","[51.92, 30.754, 30.667, 30.673, 30.667, 30.619, 30.719, 31.001, 30.844, 30.738, 30.717, 30.961, 30.819, 30.777, 30.812, 30.86, 30.847, 32.593, 30.911, 30.911, 30.889]","[42.869, 42.343, 42.271, 42.224, 42.124, 42.152, 41.983, 42.31, 42.049, 41.973, 41.966, 41.987, 41.983, 41.947, 42.04, 41.931, 41.94, 42.653, 42.495, 42.126, 42.038]","[23.91, 23.761, 23.787, 23.729, 23.861, 23.777, 23.945, 23.943, 23.944, 23.98, 23.895, 23.987, 23.982, 23.968, 24.107, 24.004, 23.936, 24.837, 24.07, 24.051, 26.642]"
2024,Bahrain Grand Prix,HUL,Haas F1 Team,SOFT,4.0,15,42.0,56.0,96.86746666666667,94.834,5.3330903379167465,30,25,"[116.108, 95.76, 95.59, 95.119, 94.834, 95.226, 95.146, 95.494, 95.167, 95.529, 95.921, 95.994, 95.786, 95.736, 95.602]","[42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[50.894, 30.369, 30.232, 30.234, 30.17, 30.362, 30.228, 30.323, 30.13, 30.411, 30.525, 30.629, 30.557, 30.629, 30.546]","[41.664, 41.852, 41.871, 41.321, 41.145, 41.251, 41.355, 41.489, 41.402, 41.374, 41.612, 41.595, 41.436, 41.384, 41.304]","[23.55, 23.539, 23.487, 23.564, 23.519, 23.613, 23.563, 23.682, 23.635, 23.744, 23.784, 23.77, 23.793, 23.723, 23.752]"
2024,Bahrain Grand Prix,OCO,Alpine,SOFT,1.0,10,1.0,10.0,100.0189,98.625,2.491633799114325,30,25,"[106.657, 99.094, 98.771, 98.625, 98.64, 98.874, 99.152, 99.422, 99.312, 101.642]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]","[nan, 32.005, 31.255, 31.246, 31.171, 31.245, 31.404, 31.252, 31.189, 31.308]","[43.42, 42.719, 43.007, 42.915, 42.891, 42.978, 43.089, 43.382, 43.409, 42.956]","[24.385, 24.37, 24.509, 24.464, 24.578, 24.651, 24.659, 24.788, 24.714, 27.378]"
2024,Bahrain Grand Prix,OCO,Alpine,HARD,2.0,20,11.0,30.0,99.47485,97.363,4.669366194734175,30,25,"[119.014, 97.599, 97.363, 97.537, 97.843, 97.902, 98.911, 98.12, 98.332, 98.185, 99.363, 98.655, 98.407, 98.42, 98.494, 98.665, 98.549, 98.372, 98.556, 101.21]","[11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0]","[52.676, 31.175, 31.319, 31.174, 31.282, 31.35, 31.653, 31.12, 31.57, 31.445, 31.9, 31.553, 31.49, 31.474, 31.546, 31.521, 31.543, 31.492, 31.562, 31.546]","[42.347, 42.399, 42.14, 42.329, 42.383, 42.448, 43.083, 42.845, 42.478, 42.472, 43.094, 42.777, 42.677, 42.691, 42.7, 42.891, 42.749, 42.678, 42.663, 42.7]","[23.991, 24.025, 23.904, 24.034, 24.178, 24.104, 24.175, 24.155, 24.284, 24.268, 24.369, 24.325, 24.24, 24.255, 24.248, 24.253, 24.257, 24.202, 24.331, 26.964]"
2024,Bahrain Grand Prix,OCO,Alpine,HARD,3.0,26,31.0,56.0,97.94253846153848,96.226,4.407945273986685,30,25,"[119.322, 96.887, 96.704, 96.226, 96.354, 97.229, 96.58, 96.814, 96.552, 96.608, 96.621, 96.592, 96.679, 96.649, 98.049, 96.975, 96.656, 97.117, 97.726, 97.784, 97.091, 98.631, 97.145, 98.707, 97.393, 97.415]","[31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[52.935, 31.059, 30.989, 30.898, 31.008, 31.212, 31.059, 31.07, 31.088, 31.053, 31.034, 31.025, 31.035, 31.094, 31.188, 31.151, 31.026, 31.177, 31.483, 31.552, 31.083, 31.094, 31.023, 32.402, 31.146, 31.133]","[42.397, 41.959, 41.875, 41.549, 41.594, 42.148, 41.755, 41.869, 41.717, 41.754, 41.826, 41.766, 41.852, 41.772, 43.027, 42.048, 41.861, 42.045, 42.304, 42.293, 42.138, 42.116, 42.181, 42.373, 42.266, 42.224]","[23.99, 23.869, 23.84, 23.779, 23.752, 23.869, 23.766, 23.875, 23.747, 23.801, 23.761, 23.801, 23.792, 23.783, 23.834, 23.776, 23.769, 23.895, 23.939, 23.939, 23.87, 25.421, 23.941, 23.932, 23.981, 24.058]"
2024,Bahrain Grand Prix,GAS,Alpine,SOFT,1.0,12,1.0,12.0,99.84724999999999,98.503,2.452649814718024,30,25,"[107.24, 99.059, 98.744, 98.503, 98.664, 99.099, 99.078, 99.287, 99.452, 98.929, 98.656, 101.456]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[nan, 31.86, 31.254, 31.305, 31.344, 31.457, 31.353, 31.21, 31.4, 31.383, 31.329, 31.328]","[43.704, 42.743, 42.848, 42.705, 42.718, 42.995, 43.11, 43.311, 43.321, 43.016, 42.886, 42.787]","[24.393, 24.456, 24.642, 24.493, 24.602, 24.647, 24.615, 24.766, 24.731, 24.53, 24.441, 27.341]"
2024,Bahrain Grand Prix,GAS,Alpine,HARD,2.0,19,13.0,31.0,99.59847368421052,97.492,6.080768147459487,30,25,"[124.565, 97.689, 97.492, 97.521, 97.949, 97.791, 97.702, 98.036, 98.094, 97.868, 98.104, 98.192, 98.16, 98.379, 98.4, 98.615, 98.55, 98.832, 100.432]","[13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0]","[57.71, 31.44, 30.978, 30.874, 31.153, 30.98, 30.968, 31.193, 31.173, 31.145, 31.195, 31.232, 31.096, 31.256, 31.171, 31.351, 31.301, 31.368, 31.182]","[42.728, 42.233, 42.383, 42.396, 42.548, 42.45, 42.47, 42.487, 42.541, 42.536, 42.586, 42.57, 42.716, 42.673, 42.747, 42.788, 42.807, 42.942, 42.455]","[24.127, 24.016, 24.131, 24.251, 24.248, 24.361, 24.264, 24.356, 24.38, 24.187, 24.323, 24.39, 24.348, 24.45, 24.482, 24.476, 24.442, 24.522, 26.795]"
2024,Bahrain Grand Prix,GAS,Alpine,HARD,3.0,12,32.0,43.0,98.70583333333333,96.112,6.682997760032996,30,25,"[119.77, 96.112, 96.622, 96.313, 96.45, 96.629, 96.802, 96.537, 96.742, 96.571, 96.631, 99.291]","[32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0]","[53.98, 30.887, 31.142, 31.058, 31.034, 31.148, 31.122, 31.022, 31.023, 30.968, 30.98, 31.165]","[41.978, 41.506, 41.747, 41.573, 41.612, 41.595, 41.764, 41.7, 41.793, 41.751, 41.74, 41.852]","[23.812, 23.719, 23.733, 23.682, 23.804, 23.886, 23.916, 23.815, 23.926, 23.852, 23.911, 26.274]"
2024,Bahrain Grand Prix,GAS,Alpine,SOFT,4.0,13,44.0,56.0,97.08853846153845,94.805,5.835988214167111,30,25,"[116.481, 94.805, 95.293, 95.341, 95.411, 95.511, 95.228, 95.334, 95.511, 95.389, 95.853, 95.908, 96.086]","[44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0]","[51.887, 30.509, 30.758, 30.735, 30.776, 30.71, 30.647, 30.673, 30.714, 30.6, 30.833, 30.912, 30.888]","[41.099, 40.913, 41.137, 41.065, 41.156, 41.288, 41.016, 41.111, 41.158, 41.223, 41.349, 41.329, 41.288]","[23.495, 23.383, 23.398, 23.541, 23.479, 23.513, 23.565, 23.55, 23.639, 23.566, 23.671, 23.667, 23.91]"
2024,Bahrain Grand Prix,BOT,Kick Sauber,SOFT,1.0,12,1.0,12.0,100.17158333333333,98.259,2.9220324949451113,30,25,"[108.536, 98.259, 98.837, 98.643, 100.087, 99.206, 98.654, 98.968, 99.425, 99.112, 99.187, 103.145]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[nan, 31.351, 31.119, 31.127, 31.083, 31.184, 31.034, 30.959, 31.373, 31.409, 31.524, 31.822]","[43.737, 42.663, 43.321, 43.121, 44.295, 43.504, 43.072, 43.356, 43.349, 43.189, 43.182, 43.874]","[24.122, 24.245, 24.397, 24.395, 24.709, 24.518, 24.548, 24.653, 24.703, 24.514, 24.481, 27.449]"
2024,Bahrain Grand Prix,BOT,Kick Sauber,HARD,2.0,18,13.0,30.0,99.42894444444444,96.454,5.482823215141697,30,25,"[121.081, 96.454, 97.287, 97.718, 97.765, 97.918, 97.662, 98.285, 97.73, 97.998, 98.18, 98.146, 98.262, 98.308, 98.426, 98.595, 98.654, 101.252]","[13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0]","[54.41, 30.501, 31.063, 31.204, 31.183, 31.142, 30.897, 31.078, 31.02, 31.34, 31.375, 31.186, 31.299, 31.266, 31.325, 31.285, 31.344, 31.469]","[42.543, 42.067, 42.254, 42.422, 42.454, 42.597, 42.483, 42.852, 42.534, 42.454, 42.575, 42.705, 42.697, 42.752, 42.741, 42.889, 42.981, 42.763]","[24.128, 23.886, 23.97, 24.092, 24.128, 24.179, 24.282, 24.355, 24.176, 24.204, 24.23, 24.255, 24.266, 24.29, 24.36, 24.421, 24.329, 27.02]"
